order_id,customer_id,product_id,product_name,quantity,price_per_unit,total_amount,sale_date
6542,CUST-0218,1011,Генератор,17,4437.69,75440.68,2025-11-27
6543,CUST-0146,1016,Антифриз G12,15,6490.59,97358.92,2025-07-26
6544,CUST-0246,1012,Стартер,18,4223.08,76015.42,2025-03-26
6545,CUST-0335,1018,Щётки стеклоочистителя,10,7409.82,74098.18,2025-01-15
6546,CUST-0216,1008,Ремень ГРМ,10,2842.77,28427.72,2025-11-23
6547,CUST-0147,1007,Амортизатор задний,8,2456.79,19654.29,2025-07-13
6548,CUST-0271,1012,Стартер,14,4997.42,69963.93,2025-05-26
6549,CUST-0211,1003,Масляный фильтр,11,1435.43,15789.72,2025-04-13
6550,CUST-0254,1011,Генератор,4,4006.5,16026.01,2025-04-15
6551,CUST-0264,1011,Генератор,3,4578.64,13735.93,2025-07-07
6552,CUST-0346,1004,Воздушный фильтр,16,1796.91,28750.6,2025-07-17
6553,CUST-0297,1012,Стартер,19,4131.63,78500.95,2025-07-29
6554,CUST-0403,1011,Генератор,14,3270.49,45786.81,2025-11-24
6555,CUST-0162,1008,Ремень ГРМ,8,3059.63,24477.03,2025-03-20
6556,CUST-0378,1006,Амортизатор передний,19,2843.01,54017.14,2025-05-20
6557,CUST-0046,1017,Тормозная жидкость DOT-4,9,6263.89,56375.02,2025-01-05
6558,CUST-0455,1019,Лампы H4,6,5733.03,34398.18,2025-03-07
6559,CUST-0174,1011,Генератор,3,4440.07,13320.22,2025-06-30
6560,CUST-0430,1016,Антифриз G12,19,5926.27,112599.12,2025-04-12
6561,CUST-0204,1015,Моторное масло 5W-40,5,4738.44,23692.18,2025-07-31
6562,CUST-0074,1002,Тормозные колодки задние,9,1035.04,9315.39,2025-08-08
6563,CUST-0317,1010,Радиатор охлаждения,7,3086.13,21602.89,2025-08-30
6564,CUST-0405,1002,Тормозные колодки задние,18,1038.74,18697.31,2025-09-07
6565,CUST-0074,1005,Свечи зажигания,6,2266.55,13599.27,2025-03-04
6566,CUST-0186,1001,Тормозные колодки передние,20,1042.19,20843.72,2025-11-23
6567,CUST-0344,1005,Свечи зажигания,10,2530.93,25309.3,2025-04-08
6568,CUST-0327,1020,Лампы H7,5,5957.04,29785.19,2025-07-09
6569,CUST-0345,1002,Тормозные колодки задние,3,1358.15,4074.45,2025-12-08
6570,CUST-0069,1010,Радиатор охлаждения,19,3591.18,68232.51,2025-10-13
6571,CUST-0222,1009,Помпа водяная,1,3383.69,3383.69,2025-12-13
6572,CUST-0028,1019,Лампы H4,11,5770.11,63471.19,2025-10-07
6573,CUST-0338,1015,Моторное масло 5W-40,18,6234.39,112219.07,2025-12-03
6574,CUST-0352,1010,Радиатор охлаждения,16,3604.31,57668.99,2025-11-16
6575,CUST-0225,1001,Тормозные колодки передние,2,1106.58,2213.16,2025-09-16
6576,CUST-0221,1005,Свечи зажигания,10,2015.52,20155.17,2025-07-20
6577,CUST-0288,1013,Аккумулятор 60Ah,20,4328.64,86572.79,2025-04-24
6578,CUST-0290,1014,Аккумулятор 75Ah,1,5360.01,5360.01,2025-11-21
6579,CUST-0259,1010,Радиатор охлаждения,7,3777.06,26439.43,2025-03-23
6580,CUST-0172,1012,Стартер,1,4426.41,4426.41,2025-10-24
6581,CUST-0219,1006,Амортизатор передний,11,2787.13,30658.43,2025-03-26
6582,CUST-0194,1019,Лампы H4,16,7330.99,117295.79,2025-07-14
6583,CUST-0468,1019,Лампы H4,5,5803.13,29015.64,2025-03-15
6584,CUST-0082,1011,Генератор,15,4443.41,66651.21,2025-09-07
6585,CUST-0452,1008,Ремень ГРМ,10,3397.3,33973.0,2025-07-31
6586,CUST-0243,1018,Щётки стеклоочистителя,20,6779.01,135580.22,2025-01-29
6587,CUST-0400,1009,Помпа водяная,15,2993.15,44897.24,2025-12-11
6588,CUST-0449,1008,Ремень ГРМ,9,3297.54,29677.88,2025-08-09
6589,CUST-0181,1014,Аккумулятор 75Ah,13,4210.71,54739.23,2025-02-21
6590,CUST-0198,1010,Радиатор охлаждения,20,4093.3,81866.03,2025-02-14
6591,CUST-0446,1018,Щётки стеклоочистителя,2,7450.8,14901.6,2025-09-20
6592,CUST-0282,1013,Аккумулятор 60Ah,6,4691.54,28149.23,2025-07-17
6593,CUST-0483,1017,Тормозная жидкость DOT-4,17,7019.86,119337.55,2025-11-12
6594,CUST-0310,1006,Амортизатор передний,9,2971.86,26746.77,2025-05-11
6595,CUST-0408,1001,Тормозные колодки передние,8,1005.07,8040.54,2025-11-29
6596,CUST-0491,1020,Лампы H7,12,5729.31,68751.7,2025-08-07
6597,CUST-0045,1020,Лампы H7,11,6646.99,73116.91,2025-04-28
6598,CUST-0288,1010,Радиатор охлаждения,9,3070.57,27635.17,2025-10-04
6599,CUST-0279,1008,Ремень ГРМ,8,3586.03,28688.27,2025-05-07
6600,CUST-0297,1018,Щётки стеклоочистителя,1,5303.26,5303.26,2025-04-08
6601,CUST-0035,1009,Помпа водяная,16,3328.64,53258.22,2025-03-11
6602,CUST-0309,1007,Амортизатор задний,16,3336.25,53380.01,2025-05-07
6603,CUST-0047,1020,Лампы H7,18,7719.4,138949.12,2025-12-11
6604,CUST-0015,1006,Амортизатор передний,6,2930.38,17582.28,2025-02-09
6605,CUST-0392,1013,Аккумулятор 60Ah,7,3929.63,27507.38,2025-07-07
6606,CUST-0079,1006,Амортизатор передний,1,2005.9,2005.9,2025-05-04
6607,CUST-0111,1019,Лампы H4,4,6205.01,24820.03,2025-02-07
6608,CUST-0203,1007,Амортизатор задний,8,3165.4,25323.2,2025-11-23
6609,CUST-0003,1007,Амортизатор задний,3,2577.47,7732.42,2025-10-31
6610,CUST-0249,1018,Щётки стеклоочистителя,6,5198.87,31193.24,2025-01-24
6611,CUST-0305,1006,Амортизатор передний,8,2122.19,16977.55,2025-08-07
6612,CUST-0058,1016,Антифриз G12,6,4578.67,27472.02,2025-04-04
6613,CUST-0460,1020,Лампы H7,12,7162.09,85945.04,2025-05-06
6614,CUST-0164,1004,Воздушный фильтр,15,1864.47,27967.03,2025-07-24
6615,CUST-0003,1019,Лампы H4,1,5270.48,5270.48,2025-12-20
6616,CUST-0385,1004,Воздушный фильтр,19,1979.14,37603.67,2025-02-10
6617,CUST-0432,1015,Моторное масло 5W-40,13,6096.24,79251.14,2025-04-19
6618,CUST-0272,1006,Амортизатор передний,10,2849.94,28499.36,2025-05-03
6619,CUST-0262,1009,Помпа водяная,7,3828.22,26797.52,2025-09-04
6620,CUST-0161,1004,Воздушный фильтр,12,2184.86,26218.31,2025-05-26
6621,CUST-0060,1016,Антифриз G12,10,5479.57,54795.67,2025-02-28
6622,CUST-0354,1015,Моторное масло 5W-40,2,6158.06,12316.11,2025-10-10
6623,CUST-0073,1015,Моторное масло 5W-40,1,4533.42,4533.42,2025-09-30
6624,CUST-0028,1006,Амортизатор передний,2,2843.77,5687.53,2025-01-24
6625,CUST-0376,1020,Лампы H7,8,7306.17,58449.35,2025-09-24
6626,CUST-0104,1001,Тормозные колодки передние,18,1099.91,19798.37,2025-05-25
6627,CUST-0105,1019,Лампы H4,4,5719.14,22876.57,2025-03-27
6628,CUST-0007,1004,Воздушный фильтр,13,1999.55,25994.14,2025-01-13
6629,CUST-0110,1012,Стартер,20,5023.26,100465.21,2025-04-02
6630,CUST-0072,1009,Помпа водяная,3,3501.28,10503.84,2025-12-16
6631,CUST-0197,1012,Стартер,6,4744.95,28469.69,2025-03-24
6632,CUST-0022,1012,Стартер,5,4647.2,23235.98,2025-03-25
6633,CUST-0224,1003,Масляный фильтр,8,1319.81,10558.52,2025-08-28
6634,CUST-0085,1019,Лампы H4,12,7154.56,85854.72,2025-09-28
6635,CUST-0253,1007,Амортизатор задний,6,3251.85,19511.13,2025-12-14
6636,CUST-0043,1001,Тормозные колодки передние,4,1030.99,4123.95,2025-07-25
6637,CUST-0412,1015,Моторное масло 5W-40,17,4485.49,76253.25,2025-08-10
6638,CUST-0070,1015,Моторное масло 5W-40,18,5124.3,92237.37,2025-11-03
6639,CUST-0171,1001,Тормозные колодки передние,6,869.95,5219.68,2025-04-07
6640,CUST-0387,1017,Тормозная жидкость DOT-4,13,6827.35,88755.52,2025-03-28
6641,CUST-0009,1014,Аккумулятор 75Ah,15,4467.72,67015.86,2025-03-29
6642,CUST-0154,1006,Амортизатор передний,2,2614.79,5229.58,2025-02-12
6643,CUST-0439,1016,Антифриз G12,11,4969.61,54665.71,2025-01-12
6644,CUST-0102,1010,Радиатор охлаждения,1,3541.52,3541.52,2025-02-09
6645,CUST-0039,1020,Лампы H7,17,6272.78,106637.31,2025-02-01
6646,CUST-0408,1011,Генератор,1,3976.96,3976.96,2025-06-13
6647,CUST-0164,1001,Тормозные колодки передние,17,847.3,14404.04,2025-03-25
6648,CUST-0251,1018,Щётки стеклоочистителя,10,6032.15,60321.51,2025-08-17
6649,CUST-0259,1002,Тормозные колодки задние,8,1390.83,11126.68,2025-05-09
6650,CUST-0026,1014,Аккумулятор 75Ah,15,5219.94,78299.15,2025-01-04
6651,CUST-0334,1018,Щётки стеклоочистителя,8,7490.47,59923.77,2025-08-19
6652,CUST-0426,1013,Аккумулятор 60Ah,9,4987.27,44885.46,2025-01-21
6653,CUST-0168,1011,Генератор,17,3627.48,61667.08,2025-01-04
6654,CUST-0227,1003,Масляный фильтр,16,1814.23,29027.7,2025-03-27
6655,CUST-0125,1015,Моторное масло 5W-40,20,6336.54,126730.79,2025-03-12
6656,CUST-0061,1018,Щётки стеклоочистителя,6,6411.77,38470.62,2025-12-20
6657,CUST-0185,1018,Щётки стеклоочистителя,8,5326.09,42608.72,2025-02-25
6658,CUST-0099,1003,Масляный фильтр,6,1289.51,7737.04,2025-05-11
6659,CUST-0436,1001,Тормозные колодки передние,14,1085.77,15200.8,2025-07-16
6660,CUST-0317,1018,Щётки стеклоочистителя,1,5182.49,5182.49,2025-11-02
6661,CUST-0156,1002,Тормозные колодки задние,12,1014.74,12176.82,2025-01-22
6662,CUST-0346,1013,Аккумулятор 60Ah,11,3870.4,42574.45,2025-08-29
6663,CUST-0369,1009,Помпа водяная,16,3852.71,61643.38,2025-02-15
6664,CUST-0140,1015,Моторное масло 5W-40,2,5670.12,11340.25,2025-10-04
6665,CUST-0468,1012,Стартер,15,4491.8,67376.93,2025-09-19
6666,CUST-0323,1018,Щётки стеклоочистителя,13,7380.32,95944.18,2025-12-03
6667,CUST-0403,1003,Масляный фильтр,6,1808.9,10853.38,2025-05-11
6668,CUST-0310,1002,Тормозные колодки задние,15,1369.14,20537.07,2025-01-13
6669,CUST-0042,1010,Радиатор охлаждения,10,3814.54,38145.37,2025-05-07
6670,CUST-0032,1018,Щётки стеклоочистителя,17,5301.18,90119.99,2025-03-05
6671,CUST-0172,1004,Воздушный фильтр,9,2115.71,19041.39,2025-12-24
6672,CUST-0206,1014,Аккумулятор 75Ah,16,5591.46,89463.31,2025-08-26
6673,CUST-0300,1015,Моторное масло 5W-40,14,6167.0,86338.05,2025-06-23
6674,CUST-0378,1005,Свечи зажигания,9,2243.93,20195.39,2025-01-15
6675,CUST-0079,1004,Воздушный фильтр,16,1529.26,24468.13,2025-02-18
6676,CUST-0039,1015,Моторное масло 5W-40,14,4901.15,68616.1,2025-09-05
6677,CUST-0079,1015,Моторное масло 5W-40,2,4523.99,9047.98,2025-12-07
6678,CUST-0361,1007,Амортизатор задний,18,2254.72,40584.98,2025-06-29
6679,CUST-0448,1008,Ремень ГРМ,10,3065.15,30651.45,2025-03-25
6680,CUST-0166,1015,Моторное масло 5W-40,15,5646.38,84695.65,2025-04-08
6681,CUST-0181,1005,Свечи зажигания,2,2290.11,4580.22,2025-11-22
6682,CUST-0269,1019,Лампы H4,6,6646.8,39880.82,2025-10-16
6683,CUST-0185,1018,Щётки стеклоочистителя,16,6959.6,111353.61,2025-12-29
6684,CUST-0235,1017,Тормозная жидкость DOT-4,16,5164.8,82636.76,2025-03-29
6685,CUST-0098,1020,Лампы H7,20,7910.12,158202.41,2025-04-21
6686,CUST-0322,1011,Генератор,16,4699.09,75185.48,2025-01-09
6687,CUST-0418,1006,Амортизатор передний,9,2030.01,18270.12,2025-11-10
6688,CUST-0341,1008,Ремень ГРМ,19,3128.79,59446.94,2025-08-05
6689,CUST-0158,1007,Амортизатор задний,20,3149.9,62997.98,2025-07-16
6690,CUST-0070,1010,Радиатор охлаждения,18,3429.0,61721.94,2025-12-13
6691,CUST-0120,1015,Моторное масло 5W-40,8,5494.26,43954.11,2025-06-13
6692,CUST-0123,1013,Аккумулятор 60Ah,12,3995.38,47944.59,2025-11-05
6693,CUST-0214,1003,Масляный фильтр,18,1708.15,30746.73,2025-12-05
6694,CUST-0498,1015,Моторное масло 5W-40,13,4602.8,59836.35,2025-03-21
6695,CUST-0444,1016,Антифриз G12,8,5250.35,42002.83,2025-04-26
6696,CUST-0481,1008,Ремень ГРМ,10,3618.69,36186.93,2025-07-19
6697,CUST-0211,1006,Амортизатор передний,2,2852.1,5704.2,2025-08-06
6698,CUST-0031,1007,Амортизатор задний,8,2553.94,20431.53,2025-03-01
6699,CUST-0204,1009,Помпа водяная,5,2876.32,14381.58,2025-12-20
6700,CUST-0176,1007,Амортизатор задний,9,3242.52,29182.67,2025-04-01
6701,CUST-0410,1014,Аккумулятор 75Ah,7,4802.3,33616.12,2025-09-28
6702,CUST-0112,1018,Щётки стеклоочистителя,14,5454.87,76368.16,2025-04-10
6703,CUST-0142,1012,Стартер,15,3556.27,53344.06,2025-05-17
6704,CUST-0061,1012,Стартер,12,4898.62,58783.46,2025-12-01
6705,CUST-0149,1010,Радиатор охлаждения,7,3406.34,23844.4,2025-03-17
6706,CUST-0174,1003,Масляный фильтр,3,1315.78,3947.35,2025-05-16
6707,CUST-0291,1019,Лампы H4,9,6019.2,54172.78,2025-06-20
6708,CUST-0417,1016,Антифриз G12,10,4875.08,48750.76,2025-02-11
6709,CUST-0092,1018,Щётки стеклоочистителя,18,6796.48,122336.68,2025-11-17
6710,CUST-0057,1010,Радиатор охлаждения,13,3356.46,43633.92,2025-07-07
6711,CUST-0063,1003,Масляный фильтр,6,1640.03,9840.15,2025-07-28
6712,CUST-0089,1009,Помпа водяная,16,3632.31,58116.99,2025-05-09
6713,CUST-0306,1013,Аккумулятор 60Ah,10,4083.81,40838.13,2025-09-14
6714,CUST-0373,1015,Моторное масло 5W-40,6,4788.02,28728.12,2025-04-15
6715,CUST-0319,1011,Генератор,7,4309.2,30164.39,2025-11-13
6716,CUST-0331,1017,Тормозная жидкость DOT-4,16,5639.81,90236.97,2025-10-19
6717,CUST-0002,1004,Воздушный фильтр,12,1679.9,20158.79,2025-02-01
6718,CUST-0134,1015,Моторное масло 5W-40,11,5970.23,65672.55,2025-07-08
6719,CUST-0143,1003,Масляный фильтр,17,1387.65,23590.06,2025-09-03
6720,CUST-0460,1019,Лампы H4,6,7658.18,45949.07,2025-05-01
6721,CUST-0417,1002,Тормозные колодки задние,11,1478.93,16268.23,2025-10-13
6722,CUST-0101,1006,Амортизатор передний,9,2324.28,20918.54,2025-02-09
6723,CUST-0129,1001,Тормозные колодки передние,17,784.42,13335.16,2025-07-27
6724,CUST-0274,1010,Радиатор охлаждения,8,4114.18,32913.44,2025-11-24
6725,CUST-0382,1013,Аккумулятор 60Ah,6,4328.51,25971.06,2025-01-25
6726,CUST-0007,1003,Масляный фильтр,9,1644.94,14804.46,2025-08-06
6727,CUST-0372,1014,Аккумулятор 75Ah,19,4778.51,90791.75,2025-01-14
6728,CUST-0125,1013,Аккумулятор 60Ah,20,4924.98,98499.58,2025-08-17
6729,CUST-0416,1010,Радиатор охлаждения,20,3153.66,63073.2,2025-03-17
6730,CUST-0307,1003,Масляный фильтр,17,1820.54,30949.15,2025-12-25
6731,CUST-0218,1002,Тормозные колодки задние,13,1169.08,15198.07,2025-02-09
6732,CUST-0298,1009,Помпа водяная,15,2864.85,42972.69,2025-01-05
6733,CUST-0164,1004,Воздушный фильтр,4,2175.29,8701.18,2025-01-02
6734,CUST-0023,1005,Свечи зажигания,7,1821.22,12748.55,2025-01-01
6735,CUST-0247,1009,Помпа водяная,2,3007.46,6014.93,2025-03-26
6736,CUST-0405,1018,Щётки стеклоочистителя,20,6352.83,127056.68,2025-09-19
6737,CUST-0089,1008,Ремень ГРМ,5,2641.03,13205.13,2025-01-31
6738,CUST-0136,1018,Щётки стеклоочистителя,13,7221.41,93878.33,2025-12-26
6739,CUST-0191,1020,Лампы H7,18,6312.23,113620.16,2025-01-19
6740,CUST-0195,1015,Моторное масло 5W-40,20,5089.44,101788.75,2025-11-13
6741,CUST-0134,1020,Лампы H7,15,6889.45,103341.77,2025-03-25
6742,CUST-0147,1002,Тормозные колодки задние,2,1323.67,2647.33,2025-02-13
6743,CUST-0201,1009,Помпа водяная,9,2937.57,26438.13,2025-01-08
6744,CUST-0087,1016,Антифриз G12,8,6394.92,51159.39,2025-05-07
6745,CUST-0182,1018,Щётки стеклоочистителя,14,5169.32,72370.54,2025-10-24
6746,CUST-0475,1012,Стартер,6,4407.93,26447.6,2025-06-14
6747,CUST-0500,1020,Лампы H7,20,6251.47,125029.33,2025-06-15
6748,CUST-0386,1016,Антифриз G12,14,4980.02,69720.21,2025-09-08
6749,CUST-0118,1020,Лампы H7,17,5968.7,101467.91,2025-01-15
6750,CUST-0295,1011,Генератор,11,4060.73,44668.06,2025-08-29
6751,CUST-0107,1020,Лампы H7,18,7833.7,141006.57,2025-07-19
6752,CUST-0160,1015,Моторное масло 5W-40,14,4283.72,59972.11,2025-11-17
6753,CUST-0112,1004,Воздушный фильтр,2,1776.73,3553.46,2025-11-06
6754,CUST-0003,1009,Помпа водяная,18,2892.14,52058.58,2025-05-24
6755,CUST-0122,1008,Ремень ГРМ,19,2569.59,48822.28,2025-06-24
6756,CUST-0272,1014,Аккумулятор 75Ah,1,5749.15,5749.15,2025-07-02
6757,CUST-0494,1018,Щётки стеклоочистителя,14,6547.43,91664.03,2025-07-16
