purchase_id,supplier_id,product_id,product_name,quantity,price_per_unit,total_amount,purchase_date
1744,SUP-001,1020,Лампы H7,71,2760.37,195986.07,2025-08-21
1745,SUP-002,1017,Тормозная жидкость DOT-4,188,2737.63,514675.2,2025-02-22
1746,SUP-004,1001,Тормозные колодки передние,54,433.4,23403.57,2025-10-21
1747,SUP-007,1005,Свечи зажигания,280,834.55,233674.06,2025-09-04
1748,SUP-003,1020,Лампы H7,247,2506.77,619173.08,2025-01-23
1749,SUP-007,1002,Тормозные колодки задние,85,493.5,41947.5,2025-09-20
1750,SUP-009,1012,Стартер,179,2012.85,360300.01,2025-03-16
1751,SUP-006,1005,Свечи зажигания,260,862.05,224134.06,2025-05-30
1752,SUP-003,1012,Стартер,24,1943.56,46645.55,2025-01-30
1753,SUP-009,1008,Ремень ГРМ,279,1614.39,450414.21,2025-01-28
1754,SUP-004,1014,Аккумулятор 75Ah,196,1834.49,359559.76,2025-11-24
1755,SUP-008,1007,Амортизатор задний,55,1130.55,62180.12,2025-12-22
1756,SUP-010,1015,Моторное масло 5W-40,189,2786.31,526612.79,2025-06-21
1757,SUP-003,1020,Лампы H7,173,2890.85,500116.57,2025-02-23
1758,SUP-001,1015,Моторное масло 5W-40,41,2332.31,95624.78,2025-11-24
1759,SUP-004,1008,Ремень ГРМ,137,1349.9,184936.65,2025-05-03
1760,SUP-007,1016,Антифриз G12,189,2889.82,546175.27,2025-04-16
1761,SUP-001,1013,Аккумулятор 60Ah,114,2429.34,276945.31,2025-07-05
1762,SUP-009,1001,Тормозные колодки передние,57,380.52,21689.9,2025-02-28
1763,SUP-010,1005,Свечи зажигания,168,931.21,156444.0,2025-07-04
1764,SUP-005,1002,Тормозные колодки задние,35,459.74,16090.79,2025-03-31
1765,SUP-006,1008,Ремень ГРМ,154,1539.13,237025.64,2025-10-11
1766,SUP-003,1008,Ремень ГРМ,111,1146.99,127315.96,2025-05-15
1767,SUP-003,1004,Воздушный фильтр,30,974.15,29224.52,2025-07-14
1768,SUP-005,1004,Воздушный фильтр,193,1021.25,197101.51,2025-08-22
1769,SUP-003,1008,Ремень ГРМ,209,1607.12,335887.21,2025-09-27
1770,SUP-002,1020,Лампы H7,242,3649.34,883140.26,2025-03-02
1771,SUP-004,1005,Свечи зажигания,86,1117.32,96089.65,2025-09-30
1772,SUP-007,1013,Аккумулятор 60Ah,211,1857.7,391973.76,2025-11-22
1773,SUP-010,1008,Ремень ГРМ,43,1572.31,67609.41,2025-04-07
1774,SUP-006,1018,Щётки стеклоочистителя,170,3184.38,541344.89,2025-05-07
1775,SUP-009,1002,Тормозные колодки задние,163,661.86,107882.44,2025-10-27
1776,SUP-008,1016,Антифриз G12,127,2781.85,353295.34,2025-12-06
1777,SUP-007,1020,Лампы H7,53,2476.27,131242.06,2025-11-27
1778,SUP-008,1017,Тормозная жидкость DOT-4,211,2610.49,550812.88,2025-04-02
1779,SUP-008,1011,Генератор,211,1812.34,382403.48,2025-09-11
1780,SUP-010,1016,Антифриз G12,157,2584.6,405782.52,2025-11-29
1781,SUP-004,1002,Тормозные колодки задние,126,465.86,58698.09,2025-08-20
1782,SUP-007,1008,Ремень ГРМ,222,1163.95,258395.86,2025-07-13
1783,SUP-006,1019,Лампы H4,100,3573.41,357341.08,2025-05-11
1784,SUP-002,1018,Щётки стеклоочистителя,63,2201.5,138694.21,2025-06-01
1785,SUP-010,1015,Моторное масло 5W-40,285,2148.26,612253.55,2025-01-22
1786,SUP-007,1015,Моторное масло 5W-40,282,2491.94,702725.79,2025-08-19
1787,SUP-008,1015,Моторное масло 5W-40,241,2221.41,535360.96,2025-06-12
1788,SUP-008,1009,Помпа водяная,215,1120.39,240884.39,2025-04-30
1789,SUP-002,1009,Помпа водяная,58,1396.25,80982.6,2025-05-31
1790,SUP-002,1017,Тормозная жидкость DOT-4,282,2678.98,755472.06,2025-05-22
1791,SUP-006,1008,Ремень ГРМ,70,1088.94,76225.86,2025-01-20
1792,SUP-006,1018,Щётки стеклоочистителя,122,2500.64,305077.69,2025-05-09
1793,SUP-010,1010,Радиатор охлаждения,160,1371.58,219452.51,2025-03-12
1794,SUP-005,1018,Щётки стеклоочистителя,153,2012.8,307958.53,2025-05-25
1795,SUP-010,1012,Стартер,226,2393.11,540841.9,2025-12-02
1796,SUP-003,1001,Тормозные колодки передние,261,447.17,116711.5,2025-07-23
1797,SUP-004,1008,Ремень ГРМ,136,1542.5,209780.26,2025-08-31
1798,SUP-009,1008,Ремень ГРМ,284,1440.25,409031.78,2025-08-28
1799,SUP-006,1015,Моторное масло 5W-40,194,2709.69,525680.15,2025-04-07
1800,SUP-008,1014,Аккумулятор 75Ah,233,1851.5,431399.9,2025-10-13
1801,SUP-003,1001,Тормозные колодки передние,211,331.26,69896.66,2025-06-06
1802,SUP-006,1001,Тормозные колодки передние,275,482.34,132643.59,2025-06-23
1803,SUP-007,1008,Ремень ГРМ,234,1319.29,308713.75,2025-12-20
1804,SUP-001,1018,Щётки стеклоочистителя,173,2489.12,430617.63,2025-10-18
1805,SUP-006,1002,Тормозные колодки задние,91,446.11,40595.77,2025-10-18
1806,SUP-004,1020,Лампы H7,220,3817.28,839802.48,2025-07-20
1807,SUP-008,1003,Масляный фильтр,293,644.91,188959.42,2025-02-25
1808,SUP-005,1011,Генератор,251,1923.03,482680.08,2025-02-17
1809,SUP-003,1006,Амортизатор передний,73,1204.93,87959.99,2025-01-17
1810,SUP-004,1020,Лампы H7,270,2244.28,605956.55,2025-02-05
1811,SUP-005,1013,Аккумулятор 60Ah,165,1731.63,285718.76,2025-12-04
1812,SUP-006,1017,Тормозная жидкость DOT-4,55,2547.9,140134.27,2025-09-23
1813,SUP-007,1001,Тормозные колодки передние,107,373.52,39967.04,2025-07-20
1814,SUP-007,1006,Амортизатор передний,76,877.48,66688.68,2025-09-02
1815,SUP-004,1003,Масляный фильтр,219,858.16,187937.32,2025-03-08
1816,SUP-008,1007,Амортизатор задний,178,1191.74,212128.91,2025-03-23
1817,SUP-009,1020,Лампы H7,178,3169.36,564146.39,2025-12-17
1818,SUP-003,1015,Моторное масло 5W-40,161,1957.17,315104.53,2025-08-17
1819,SUP-004,1003,Масляный фильтр,224,726.82,162807.28,2025-09-27
1820,SUP-010,1011,Генератор,271,1748.7,473897.55,2025-01-21
1821,SUP-008,1003,Масляный фильтр,167,742.36,123974.48,2025-06-27
1822,SUP-003,1010,Радиатор охлаждения,220,1751.72,385379.45,2025-08-01
1823,SUP-007,1008,Ремень ГРМ,111,1674.97,185922.05,2025-08-23
1824,SUP-002,1013,Аккумулятор 60Ah,113,2285.84,258299.61,2025-07-21
1825,SUP-003,1002,Тормозные колодки задние,142,665.66,94524.08,2025-05-21
1826,SUP-002,1018,Щётки стеклоочистителя,169,2999.99,506997.53,2025-12-24
1827,SUP-009,1007,Амортизатор задний,272,1177.61,320310.67,2025-03-04
1828,SUP-009,1012,Стартер,59,2193.17,129396.84,2025-06-16
1829,SUP-004,1014,Аккумулятор 75Ah,250,1797.81,449451.73,2025-09-17
1830,SUP-008,1002,Тормозные колодки задние,256,408.02,104451.93,2025-07-15
1831,SUP-007,1011,Генератор,224,2134.38,478100.85,2025-01-20
1832,SUP-003,1001,Тормозные колодки передние,148,325.8,48218.93,2025-06-17
1833,SUP-002,1015,Моторное масло 5W-40,268,2288.23,613245.69,2025-10-08
1834,SUP-005,1008,Ремень ГРМ,244,1105.19,269666.8,2025-03-24
1835,SUP-003,1006,Амортизатор передний,29,1164.19,33761.6,2025-05-31
1836,SUP-003,1004,Воздушный фильтр,293,933.65,273559.72,2025-02-09
1837,SUP-006,1001,Тормозные колодки передние,159,334.54,53191.34,2025-04-02
1838,SUP-009,1007,Амортизатор задний,37,1502.56,55594.88,2025-04-21
1839,SUP-009,1015,Моторное масло 5W-40,44,2766.54,121727.71,2025-11-25
1840,SUP-008,1004,Воздушный фильтр,219,910.66,199433.67,2025-01-27
1841,SUP-007,1020,Лампы H7,22,2280.3,50166.53,2025-04-14
1842,SUP-004,1008,Ремень ГРМ,211,1681.57,354810.7,2025-02-16
1843,SUP-001,1001,Тормозные колодки передние,235,306.29,71977.55,2025-06-22
1844,SUP-002,1007,Амортизатор задний,52,1048.88,54541.93,2025-12-07
1845,SUP-009,1006,Амортизатор передний,105,826.41,86772.79,2025-02-25
1846,SUP-004,1011,Генератор,185,1848.0,341880.51,2025-11-16
1847,SUP-007,1007,Амортизатор задний,297,1166.67,346500.44,2025-03-03
1848,SUP-006,1008,Ремень ГРМ,129,1079.41,139244.4,2025-03-30
1849,SUP-001,1001,Тормозные колодки передние,225,447.15,100608.38,2025-07-19
1850,SUP-005,1007,Амортизатор задний,254,1048.56,266335.49,2025-11-29
1851,SUP-004,1020,Лампы H7,208,2272.5,472679.85,2025-07-30
1852,SUP-002,1010,Радиатор охлаждения,275,2084.79,573317.87,2025-12-31
1853,SUP-002,1018,Щётки стеклоочистителя,107,2377.91,254436.39,2025-11-04
1854,SUP-003,1011,Генератор,218,1960.95,427487.76,2025-06-20
1855,SUP-008,1006,Амортизатор передний,182,1386.81,252399.95,2025-02-04
1856,SUP-010,1011,Генератор,29,1893.32,54906.28,2025-08-18
1857,SUP-004,1013,Аккумулятор 60Ah,281,2220.67,624007.13,2025-09-15
1858,SUP-010,1019,Лампы H4,26,2466.35,64125.21,2025-03-05
1859,SUP-004,1010,Радиатор охлаждения,141,1864.12,262841.2,2025-11-14
1860,SUP-008,1003,Масляный фильтр,50,551.58,27579.17,2025-06-01
1861,SUP-001,1007,Амортизатор задний,97,1153.63,111902.1,2025-05-02
1862,SUP-006,1020,Лампы H7,247,3419.77,844683.63,2025-03-10
1863,SUP-001,1009,Помпа водяная,182,1630.97,296836.85,2025-09-24
1864,SUP-004,1014,Аккумулятор 75Ah,167,2500.66,417610.4,2025-06-19
1865,SUP-001,1011,Генератор,144,1500.67,216096.77,2025-12-07
1866,SUP-007,1008,Ремень ГРМ,133,1456.05,193654.3,2025-09-24
1867,SUP-001,1011,Генератор,113,1731.3,195637.11,2025-02-03
1868,SUP-001,1016,Антифриз G12,55,3087.44,169809.34,2025-11-21
1869,SUP-003,1005,Свечи зажигания,124,765.92,94974.02,2025-10-31
1870,SUP-002,1018,Щётки стеклоочистителя,124,2354.47,291953.68,2025-08-07
1871,SUP-004,1015,Моторное масло 5W-40,179,1909.3,341765.14,2025-05-06
1872,SUP-005,1014,Аккумулятор 75Ah,110,2327.02,255972.36,2025-05-27
1873,SUP-004,1019,Лампы H4,249,3624.17,902417.87,2025-05-20
1874,SUP-006,1016,Антифриз G12,60,3083.87,185032.07,2025-07-23
1875,SUP-007,1013,Аккумулятор 60Ah,105,2029.55,213103.03,2025-09-16
1876,SUP-008,1020,Лампы H7,241,3454.54,832543.02,2025-01-11
1877,SUP-005,1013,Аккумулятор 60Ah,238,2460.8,585669.8,2025-11-01
1878,SUP-003,1018,Щётки стеклоочистителя,98,2829.28,277269.26,2025-05-12
1879,SUP-005,1013,Аккумулятор 60Ah,257,1844.08,473928.1,2025-07-12
1880,SUP-003,1018,Щётки стеклоочистителя,266,2107.91,560703.92,2025-08-29
1881,SUP-001,1007,Амортизатор задний,99,1518.39,150320.52,2025-01-07
1882,SUP-007,1017,Тормозная жидкость DOT-4,211,2600.32,548667.85,2025-07-22
1883,SUP-010,1012,Стартер,216,1914.03,413430.19,2025-02-06
1884,SUP-002,1014,Аккумулятор 75Ah,39,2790.97,108847.71,2025-07-17
1885,SUP-007,1019,Лампы H4,103,2405.91,247808.67,2025-05-11
1886,SUP-006,1012,Стартер,280,2144.58,600483.77,2025-12-23
1887,SUP-004,1002,Тормозные колодки задние,217,677.96,147116.37,2025-05-05
1888,SUP-006,1016,Антифриз G12,37,3043.98,112627.35,2025-11-20
1889,SUP-008,1001,Тормозные колодки передние,95,358.8,34085.94,2025-12-15
1890,SUP-010,1005,Свечи зажигания,150,829.89,124483.92,2025-12-06
1891,SUP-002,1006,Амортизатор передний,26,870.04,22621.0,2025-11-26
1892,SUP-002,1013,Аккумулятор 60Ah,223,2294.33,511635.25,2025-09-23
1893,SUP-007,1007,Амортизатор задний,236,1011.93,238815.7,2025-05-10
1894,SUP-007,1010,Радиатор охлаждения,276,2070.92,571572.56,2025-10-28
1895,SUP-002,1010,Радиатор охлаждения,230,1877.22,431759.69,2025-02-25
1896,SUP-005,1019,Лампы H4,196,3382.41,662952.19,2025-04-18
1897,SUP-003,1013,Аккумулятор 60Ah,177,1507.22,266778.44,2025-09-09
1898,SUP-007,1001,Тормозные колодки передние,69,315.71,21784.29,2025-09-26
1899,SUP-003,1014,Аккумулятор 75Ah,167,2479.65,414101.66,2025-04-01
1900,SUP-004,1012,Стартер,115,2139.25,246013.7,2025-09-07
1901,SUP-008,1006,Амортизатор передний,277,1369.09,379237.93,2025-10-18
1902,SUP-003,1007,Амортизатор задний,115,1035.64,119098.03,2025-04-09
1903,SUP-010,1009,Помпа водяная,229,1463.6,335165.0,2025-02-25
1904,SUP-007,1006,Амортизатор передний,60,975.88,58552.52,2025-03-05
1905,SUP-010,1009,Помпа водяная,52,1382.28,71878.32,2025-05-01
1906,SUP-002,1016,Антифриз G12,268,2708.29,725820.7,2025-01-05
1907,SUP-001,1002,Тормозные колодки задние,156,625.54,97584.18,2025-12-07
1908,SUP-009,1019,Лампы H4,41,2252.53,92353.56,2025-01-04
1909,SUP-005,1013,Аккумулятор 60Ah,286,2610.26,746534.06,2025-09-06
1910,SUP-006,1016,Антифриз G12,192,2615.9,502253.11,2025-07-09
1911,SUP-006,1011,Генератор,181,2096.43,379453.11,2025-12-07
1912,SUP-006,1013,Аккумулятор 60Ah,213,2187.16,465865.12,2025-06-19
1913,SUP-007,1004,Воздушный фильтр,21,805.61,16917.89,2025-03-13
1914,SUP-005,1001,Тормозные колодки передние,82,495.53,40633.15,2025-12-25
1915,SUP-008,1008,Ремень ГРМ,208,1338.94,278499.22,2025-09-21
1916,SUP-006,1014,Аккумулятор 75Ah,116,1603.75,186035.57,2025-01-09
1917,SUP-006,1012,Стартер,43,2418.08,103977.33,2025-12-14
1918,SUP-007,1015,Моторное масло 5W-40,139,2473.62,343833.58,2025-11-10
1919,SUP-008,1003,Масляный фильтр,198,660.47,130772.78,2025-12-04
1920,SUP-004,1004,Воздушный фильтр,217,732.24,158895.72,2025-12-31
1921,SUP-009,1005,Свечи зажигания,286,1160.02,331766.54,2025-01-17
1922,SUP-005,1005,Свечи зажигания,274,1118.33,306422.67,2025-12-11
1923,SUP-008,1018,Щётки стеклоочистителя,259,2252.08,583288.53,2025-03-01
1924,SUP-004,1016,Антифриз G12,296,2125.22,629064.28,2025-03-29
1925,SUP-001,1003,Масляный фильтр,74,663.09,49068.29,2025-03-24
1926,SUP-004,1011,Генератор,216,2047.15,442184.64,2025-05-12
1927,SUP-009,1016,Антифриз G12,83,2698.39,223966.63,2025-11-21
1928,SUP-006,1016,Антифриз G12,66,2873.98,189682.66,2025-04-25
1929,SUP-007,1019,Лампы H4,53,3114.28,165056.78,2025-07-15
1930,SUP-004,1018,Щётки стеклоочистителя,243,3212.67,780679.11,2025-05-13
1931,SUP-002,1004,Воздушный фильтр,168,639.46,107428.63,2025-06-24
1932,SUP-002,1019,Лампы H4,116,3272.77,379641.66,2025-10-21
1933,SUP-007,1012,Стартер,85,2296.0,195159.73,2025-10-23
1934,SUP-009,1001,Тормозные колодки передние,179,313.92,56192.42,2025-04-08
1935,SUP-006,1013,Аккумулятор 60Ah,236,1859.6,438865.21,2025-12-14
1936,SUP-010,1005,Свечи зажигания,286,1048.46,299860.98,2025-04-24
1937,SUP-008,1004,Воздушный фильтр,222,604.13,134117.93,2025-06-11
1938,SUP-008,1005,Свечи зажигания,171,1139.54,194861.13,2025-12-15
1939,SUP-003,1015,Моторное масло 5W-40,95,2466.87,234352.5,2025-12-07
1940,SUP-002,1002,Тормозные колодки задние,183,492.67,90158.14,2025-05-21
1941,SUP-004,1019,Лампы H4,264,3093.95,816801.85,2025-09-11
1942,SUP-006,1010,Радиатор охлаждения,212,1252.93,265621.44,2025-03-20
1943,SUP-001,1007,Амортизатор задний,135,1372.78,185324.63,2025-04-02
1944,SUP-003,1016,Антифриз G12,220,2203.79,484833.23,2025-01-12
1945,SUP-008,1018,Щётки стеклоочистителя,220,2506.12,551345.35,2025-06-28
1946,SUP-005,1013,Аккумулятор 60Ah,220,1580.8,347776.25,2025-05-25
1947,SUP-003,1007,Амортизатор задний,300,1165.8,349738.92,2025-06-15
1948,SUP-005,1019,Лампы H4,47,3438.45,161607.16,2025-08-23
1949,SUP-008,1006,Амортизатор передний,90,1065.13,95861.72,2025-05-30
1950,SUP-004,1005,Свечи зажигания,127,814.52,103444.25,2025-11-30
1951,SUP-010,1001,Тормозные колодки передние,205,463.34,94984.79,2025-02-22
1952,SUP-007,1005,Свечи зажигания,212,1198.96,254179.31,2025-12-14
1953,SUP-008,1006,Амортизатор передний,48,857.63,41166.17,2025-04-02
1954,SUP-006,1002,Тормозные колодки задние,80,694.08,55526.64,2025-10-31
1955,SUP-007,1014,Аккумулятор 75Ah,96,2352.37,225827.24,2025-05-06
1956,SUP-008,1002,Тормозные колодки задние,80,472.26,37780.53,2025-06-04
1957,SUP-007,1020,Лампы H7,108,3277.11,353928.42,2025-12-21
1958,SUP-007,1003,Масляный фильтр,257,824.34,211854.33,2025-05-21
1959,SUP-002,1015,Моторное масло 5W-40,208,1714.79,356676.96,2025-02-12
1960,SUP-009,1004,Воздушный фильтр,270,888.63,239931.23,2025-04-26
1961,SUP-002,1001,Тормозные колодки передние,265,361.59,95820.84,2025-10-31
1962,SUP-007,1006,Амортизатор передний,216,1090.51,235551.22,2025-06-02
1963,SUP-002,1019,Лампы H4,84,2256.62,189556.08,2025-10-03
1964,SUP-001,1006,Амортизатор передний,227,1287.72,292312.61,2025-07-21
1965,SUP-009,1018,Щётки стеклоочистителя,294,3175.21,933512.28,2025-09-08
1966,SUP-009,1003,Масляный фильтр,285,813.93,231969.76,2025-11-30
1967,SUP-002,1004,Воздушный фильтр,126,1034.56,130354.12,2025-04-03
1968,SUP-008,1020,Лампы H7,112,2208.78,247383.88,2025-06-10
1969,SUP-004,1004,Воздушный фильтр,40,657.97,26318.69,2025-12-01
1970,SUP-001,1006,Амортизатор передний,64,1137.5,72799.85,2025-02-13
1971,SUP-009,1004,Воздушный фильтр,279,734.36,204886.46,2025-03-29
1972,SUP-001,1014,Аккумулятор 75Ah,20,1898.0,37960.09,2025-09-23
1973,SUP-010,1010,Радиатор охлаждения,293,1600.43,468925.48,2025-09-09
1974,SUP-006,1011,Генератор,287,2188.01,627959.9,2025-11-07
1975,SUP-002,1018,Щётки стеклоочистителя,281,2314.76,650447.35,2025-12-06
1976,SUP-003,1002,Тормозные колодки задние,141,411.02,57953.85,2025-06-03
1977,SUP-004,1007,Амортизатор задний,88,1306.45,114967.38,2025-10-30
1978,SUP-010,1012,Стартер,162,1534.92,248656.51,2025-08-05
1979,SUP-003,1003,Масляный фильтр,150,597.75,89662.94,2025-07-24
1980,SUP-007,1015,Моторное масло 5W-40,62,2904.54,180081.74,2025-12-22
1981,SUP-005,1005,Свечи зажигания,294,806.98,237250.8,2025-11-21
1982,SUP-009,1007,Амортизатор задний,210,1280.46,268896.28,2025-11-06
1983,SUP-006,1006,Амортизатор передний,234,1292.94,302548.12,2025-08-11
1984,SUP-004,1013,Аккумулятор 60Ah,33,2584.52,85289.16,2025-02-09
1985,SUP-009,1009,Помпа водяная,83,1538.46,127692.42,2025-07-28
1986,SUP-006,1003,Масляный фильтр,188,740.07,139132.51,2025-06-20
1987,SUP-004,1009,Помпа водяная,94,1816.81,170779.73,2025-05-21
1988,SUP-004,1001,Тормозные колодки передние,70,384.86,26940.21,2025-07-13
1989,SUP-005,1004,Воздушный фильтр,83,679.08,56363.57,2025-10-29
1990,SUP-010,1016,Антифриз G12,68,2514.1,170958.54,2025-05-25
1991,SUP-001,1018,Щётки стеклоочистителя,158,2911.2,459969.67,2025-03-29
1992,SUP-009,1011,Генератор,219,1476.16,323278.09,2025-10-10
1993,SUP-003,1020,Лампы H7,226,2986.82,675021.79,2025-05-13
1994,SUP-003,1001,Тормозные колодки передние,282,460.48,129853.98,2025-03-15
1995,SUP-006,1013,Аккумулятор 60Ah,156,1559.47,243277.74,2025-12-29
1996,SUP-003,1008,Ремень ГРМ,234,1530.09,358041.08,2025-08-13
1997,SUP-005,1012,Стартер,259,1927.34,499181.24,2025-08-08
1998,SUP-002,1017,Тормозная жидкость DOT-4,137,2334.89,319880.22,2025-06-06
1999,SUP-002,1014,Аккумулятор 75Ah,180,2614.29,470573.05,2025-02-09
2000,SUP-001,1008,Ремень ГРМ,67,1123.83,75296.93,2025-02-13
